neighbourhood_group_n,neighbourhood_n,room_type_n,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
0.0,0.2,1.0,0.4285714285714286,0.004357298474945534,0.015527950310559004,0.7945205479452054,25
0.0,0.10434782608695653,0.0,0.07142857142857142,0.2505446623093682,0.0,0.9643835616438357,109
0.5,0.9304347826086956,0.5,0.07142857142857142,0.013071895424836603,1.0,0.2219178082191781,308
0.0,0.24347826086956523,0.0,0.0,0.002178649237472767,0.0,0.0,48
0.5,0.1826086956521739,0.0,0.07142857142857142,0.006535947712418302,0.02484472049689441,0.8958904109589041,252
0.5,0.5826086956521739,0.0,0.0,0.0,0.0,0.8684931506849315,260
0.5,0.30434782608695654,0.0,0.0,0.0,0.04658385093167701,0.9835616438356164,149
0.0,0.16521739130434782,1.0,0.14285714285714285,0.026143790849673207,0.09006211180124223,0.989041095890411,36
0.5,0.3391304347826087,0.0,1.0,0.0,0.07142857142857142,0.5068493150684932,94
0.25,0.5565217391304348,0.5,0.0,0.03050108932461874,0.009316770186335404,0.6575342465753424,261
0.0,0.16521739130434782,0.0,1.0,0.017429193899782137,0.018633540372670804,0.904109589041096,60
0.5,0.1391304347826087,0.5,0.07142857142857142,0.3050108932461874,0.0,0.873972602739726,210
0.25,0.391304347826087,0.0,0.0,0.06535947712418301,0.012422360248447204,0.5178082191780822,80
0.0,0.09565217391304348,0.0,0.07142857142857142,0.0,0.0,0.5780821917808219,90
0.25,0.8869565217391304,1.0,0.2857142857142857,0.004357298474945534,0.006211180124223604,1.0,34
0.75,0.7304347826086957,0.0,0.21428571428571427,0.13725490196078433,0.0031055900621118036,0.5397260273972603,33
0.0,0.20869565217391306,0.5,0.0,0.01525054466230937,0.0031055900621118036,0.4849315068493151,249
0.0,0.13043478260869565,1.0,0.07142857142857142,0.002178649237472767,0.0031055900621118036,1.0,25
0.0,0.08695652173913043,0.5,0.14285714285714285,0.050108932461873645,0.07142857142857142,0.2219178082191781,199
0.5,0.14782608695652175,1.0,0.0,0.028322440087145972,0.006211180124223604,0.24383561643835616,55
1.0,0.06956521739130435,0.0,0.0,0.008714596949891068,0.006211180124223604,1.0,80
0.0,0.23478260869565218,0.0,0.14285714285714285,0.004357298474945534,0.0,0.2356164383561644,70
0.25,0.591304347826087,1.0,0.0,0.026143790849673207,0.009316770186335404,0.9616438356164384,25
0.25,0.9391304347826087,0.5,0.0,0.03703703703703704,0.006211180124223604,0.4383561643835616,175
0.5,0.3130434782608696,0.0,0.0,0.013071895424836603,0.009316770186335404,0.23835616438356164,249
0.5,0.5826086956521739,0.0,0.0,0.02396514161220044,0.006211180124223604,0.06301369863013699,60
0.5,0.052173913043478265,0.0,0.4285714285714286,0.04139433551198257,0.009316770186335404,0.8876712328767123,52
0.5,0.11304347826086956,0.0,0.21428571428571427,0.0,0.012422360248447204,0.04657534246575343,69
0.25,0.3826086956521739,0.0,0.14285714285714285,0.01525054466230937,0.0,0.8575342465753425,40
0.25,0.3826086956521739,0.0,0.14285714285714285,0.06971677559912855,0.0,0.5808219178082192,38
0.25,0.9391304347826087,0.5,0.0,0.032679738562091505,0.006211180124223604,0.1863013698630137,175
0.0,0.12173913043478261,0.0,0.0,0.07189542483660132,0.0031055900621118036,0.0027397260273972603,38
0.5,0.3130434782608696,1.0,0.0,0.13725490196078433,0.009316770186335404,0.536986301369863,65
0.0,0.16521739130434782,0.0,0.07142857142857142,0.04575163398692811,0.006211180124223604,0.9917808219178083,65
0.75,0.6782608695652174,0.0,0.21428571428571427,0.08496732026143791,0.009316770186335404,0.9506849315068493,34
0.0,0.10434782608695653,0.0,0.0,0.15032679738562094,0.02173913043478261,0.1780821917808219,62
0.75,0.06086956521739131,0.0,0.07142857142857142,0.7254901960784315,0.0031055900621118036,0.9315068493150686,36
0.25,0.34782608695652173,0.5,0.0,0.2069716775599129,0.0031055900621118036,0.9342465753424658,257
0.0,0.16521739130434782,1.0,0.0,0.07189542483660132,0.037267080745341616,0.23287671232876714,31
0.25,0.591304347826087,1.0,0.0,0.008714596949891068,0.009316770186335404,0.947945205479452,24
0.0,0.43478260869565216,0.5,0.0,0.16993464052287582,0.0,1.0,150
0.25,0.391304347826087,0.0,0.0,0.019607843137254905,0.0031055900621118036,1.0,69
0.0,0.4260869565217391,0.0,0.0,0.054466230936819175,0.02484472049689441,0.0,250
0.0,0.25217391304347825,0.0,0.07142857142857142,0.026143790849673207,0.0,0.7178082191780822,65
0.5,0.9304347826086956,0.5,0.07142857142857142,0.013071895424836603,1.0,0.4191780821917808,243
0.25,0.7391304347826088,0.0,0.4285714285714286,0.07625272331154685,0.0,0.3972602739726027,50
0.0,0.017391304347826087,0.5,0.07142857142857142,0.12636165577342048,0.0031055900621118036,0.5452054794520548,248
0.0,0.12173913043478261,0.0,0.07142857142857142,0.050108932461873645,0.0,0.989041095890411,95
0.25,0.3826086956521739,0.0,0.07142857142857142,0.028322440087145972,0.0,0.852054794520548,40
0.0,0.40869565217391307,0.0,0.0,0.056644880174291944,0.037267080745341616,0.9945205479452055,119
0.5,0.052173913043478265,0.0,0.0,0.008714596949891068,0.012422360248447204,0.7534246575342466,100
0.5,0.3130434782608696,0.5,0.2857142857142857,0.010893246187363835,0.009316770186335404,0.1178082191780822,229
0.25,0.48695652173913045,0.0,0.0,0.056644880174291944,0.0,0.473972602739726,60
0.25,0.4608695652173913,0.5,0.0,0.006535947712418302,0.0031055900621118036,0.2273972602739726,450
0.25,0.2782608695652174,0.0,0.0,0.0,0.015527950310559004,0.2904109589041096,55
0.0,0.12173913043478261,0.0,0.0,0.010893246187363835,0.0031055900621118036,0.019178082191780823,38
1.0,0.4782608695652174,0.0,0.21428571428571427,0.08714596949891068,0.0,0.0,63
0.5,0.1826086956521739,0.0,0.14285714285714285,0.017429193899782137,0.02173913043478261,1.0,269
0.5,0.1826086956521739,0.5,0.14285714285714285,0.010893246187363835,0.13664596273291924,0.6301369863013698,737
0.0,0.16521739130434782,1.0,0.0,0.02396514161220044,0.037267080745341616,0.23287671232876714,24
0.5,0.1826086956521739,0.5,0.0,0.006535947712418302,0.037267080745341616,0.547945205479452,120
0.5,0.9130434782608696,0.0,0.14285714285714285,0.0,0.009316770186335404,0.6986301369863014,90
0.25,0.28695652173913044,0.5,0.3571428571428571,0.12418300653594773,0.009316770186335404,0.7534246575342466,187
0.5,0.1826086956521739,0.0,0.07142857142857142,0.03050108932461874,0.0031055900621118036,0.8356164383561644,75
0.0,0.16521739130434782,0.0,0.07142857142857142,0.07843137254901962,0.006211180124223604,0.19452054794520549,72
0.5,0.6,0.0,0.4285714285714286,0.008714596949891068,0.02484472049689441,0.8849315068493151,169
0.5,0.3130434782608696,1.0,0.0,0.017429193899782137,0.012422360248447204,0.9506849315068493,69
0.5,0.1826086956521739,0.5,0.14285714285714285,0.07407407407407408,0.02173913043478261,0.0,339
0.0,0.10434782608695653,0.0,0.2857142857142857,0.02396514161220044,0.006211180124223604,0.7616438356164383,70
0.0,0.17391304347826086,0.5,0.07142857142857142,0.06100217864923748,0.0,0.0,58
0.5,0.3130434782608696,1.0,0.0,0.10893246187363835,0.0031055900621118036,0.9917808219178083,70
0.25,0.591304347826087,1.0,0.0,0.006535947712418302,0.009316770186335404,0.9095890410958904,24
0.5,0.14782608695652175,0.0,0.0,0.35511982570806105,0.015527950310559004,0.9835616438356164,55
0.25,0.45217391304347826,0.0,0.0,0.18736383442265797,0.012422360248447204,0.8246575342465754,58
0.0,0.7217391304347827,0.5,0.07142857142857142,0.14814814814814817,0.0031055900621118036,0.3424657534246575,99
0.25,0.7391304347826088,0.0,0.2857142857142857,0.02396514161220044,0.0,0.3506849315068493,69
0.5,0.6,0.0,0.4285714285714286,0.004357298474945534,0.02484472049689441,0.9424657534246575,169
0.5,0.6,0.5,0.07142857142857142,0.008714596949891068,1.0,0.8027397260273973,256
0.0,0.23478260869565218,0.5,0.14285714285714285,0.02396514161220044,0.0,0.2273972602739726,210
0.5,0.3130434782608696,1.0,0.0,0.006535947712418302,0.0031055900621118036,0.06575342465753425,70
0.5,0.6,0.0,0.4285714285714286,0.019607843137254905,0.02484472049689441,0.9561643835616438,179
0.25,0.34782608695652173,0.0,0.0,0.032679738562091505,0.0,0.24383561643835616,60
0.5,0.3130434782608696,0.0,0.14285714285714285,0.004357298474945534,0.0031055900621118036,0.3561643835616438,136
0.0,0.08695652173913043,0.0,0.14285714285714285,0.004357298474945534,0.07142857142857142,0.1643835616438356,249
0.5,0.3130434782608696,1.0,0.0,0.006535947712418302,0.006211180124223604,1.0,77
1.0,0.0782608695652174,0.0,0.07142857142857142,0.002178649237472767,0.02484472049689441,1.0,75
0.5,0.3130434782608696,0.0,0.0,0.008714596949891068,0.0,0.7863013698630137,430
0.5,0.5826086956521739,0.5,0.0,0.032679738562091505,0.0,0.8684931506849315,396
0.25,0.4608695652173913,0.0,0.0,0.002178649237472767,0.04037267080745341,1.0,135
0.25,0.782608695652174,0.5,0.07142857142857142,0.017429193899782137,0.0031055900621118036,0.9205479452054794,79
0.25,0.391304347826087,0.5,0.2857142857142857,0.10893246187363835,0.006211180124223604,0.4876712328767123,228
0.5,0.991304347826087,0.0,0.0,0.0,0.006211180124223604,0.9534246575342465,100
0.5,0.052173913043478265,0.0,0.5,0.08061002178649239,0.0031055900621118036,0.8191780821917808,53
0.0,0.12173913043478261,0.0,0.0,0.5882352941176471,0.0,0.6219178082191781,85
0.5,0.6,0.5,0.07142857142857142,0.013071895424836603,1.0,0.7808219178082192,230
1.0,1.0,0.5,0.14285714285714285,0.0,0.006211180124223604,0.46301369863013697,98
0.5,0.6173913043478261,0.5,0.07142857142857142,0.002178649237472767,0.0031055900621118036,0.9808219178082191,195
0.0,0.16521739130434782,0.0,0.14285714285714285,0.15032679738562094,0.0031055900621118036,0.07397260273972603,62
0.0,0.13043478260869565,0.0,0.0,0.04357298474945534,0.006211180124223604,0.1452054794520548,55
0.5,0.11304347826086956,0.0,0.07142857142857142,0.0,0.0031055900621118036,0.9616438356164384,500
0.0,0.16521739130434782,0.0,0.0,0.010893246187363835,0.009316770186335404,0.07397260273972603,54
0.5,0.6,0.5,0.07142857142857142,0.01525054466230937,1.0,0.8054794520547945,248
0.0,0.16521739130434782,0.0,0.14285714285714285,0.23529411764705885,0.0031055900621118036,0.4328767123287671,78
0.5,0.6,0.5,0.07142857142857142,0.019607843137254905,1.0,0.9205479452054794,203
0.0,0.12173913043478261,0.5,0.07142857142857142,0.0,0.0,0.936986301369863,250
0.0,0.08695652173913043,1.0,0.07142857142857142,0.034858387799564274,0.0,0.7506849315068493,35
0.25,0.8869565217391304,1.0,0.21428571428571427,0.0,0.009316770186335404,1.0,34
0.5,0.1565217391304348,0.0,0.0,0.01525054466230937,0.0,0.5068493150684932,150
0.0,0.4260869565217391,0.0,0.0,0.4836601307189543,0.02484472049689441,0.7945205479452054,85
0.25,0.391304347826087,0.0,0.0,0.01525054466230937,0.0,0.24657534246575344,64
0.0,0.09565217391304348,0.0,0.07142857142857142,0.0,0.0,0.5287671232876713,95
0.5,0.5043478260869565,0.0,0.0,0.008714596949891068,0.031055900621118012,0.9835616438356164,100
0.5,0.5217391304347826,0.0,0.0,0.002178649237472767,0.009316770186335404,0.0,94
0.0,0.24347826086956523,0.0,0.07142857142857142,0.008714596949891068,0.0,0.0,27
1.0,0.8608695652173913,0.0,0.0,0.050108932461873645,0.0,1.0,65
0.0,0.7217391304347827,0.5,0.0,0.010893246187363835,0.0031055900621118036,0.9972602739726028,450
0.0,0.08695652173913043,1.0,0.14285714285714285,0.032679738562091505,0.0,0.8246575342465754,35
0.5,0.5130434782608696,0.5,0.0,0.002178649237472767,0.0,0.9178082191780822,200
0.0,0.12173913043478261,0.0,0.0,0.004357298474945534,0.06521739130434782,0.684931506849315,45
0.5,0.3130434782608696,0.0,0.0,0.008714596949891068,0.07763975155279502,0.9945205479452055,199
0.5,0.30434782608695654,0.5,0.0,0.0,0.0031055900621118036,0.0,1500
0.5,0.3130434782608696,0.0,0.21428571428571427,0.013071895424836603,0.0031055900621118036,0.3835616438356164,99
0.0,0.12173913043478261,0.0,0.07142857142857142,0.10021786492374729,0.015527950310559004,0.9643835616438357,64
0.5,0.6,0.5,0.07142857142857142,0.02396514161220044,1.0,0.9342465753424658,229
0.25,0.34782608695652173,0.0,0.0,0.013071895424836603,0.006211180124223604,0.1506849315068493,49
0.0,0.12173913043478261,0.0,0.07142857142857142,0.006535947712418302,0.0,0.8712328767123287,45
0.25,0.782608695652174,0.5,0.07142857142857142,0.006535947712418302,0.0031055900621118036,0.09863013698630137,69
0.5,0.5043478260869565,0.0,0.0,0.03921568627450981,0.006211180124223604,0.9972602739726028,339
0.5,0.5043478260869565,0.0,0.0,0.0,0.006211180124223604,0.873972602739726,100
0.0,0.10434782608695653,0.0,0.0,0.20043572984749458,0.02173913043478261,0.27945205479452057,72
0.0,0.16521739130434782,0.0,0.2857142857142857,0.008714596949891068,0.015527950310559004,0.9863013698630138,55
0.5,0.14782608695652175,0.0,0.2857142857142857,0.03050108932461874,0.0031055900621118036,0.03287671232876713,49
0.0,0.5739130434782609,0.0,0.0,0.23747276688453162,0.006211180124223604,0.7068493150684931,49
0.25,0.391304347826087,0.0,0.0,0.04139433551198257,0.0,0.1315068493150685,49
0.5,0.5217391304347826,0.0,0.0,0.002178649237472767,0.009316770186335404,0.0,109
0.0,0.5304347826086957,1.0,0.6428571428571428,0.0,0.02173913043478261,0.0,28
0.5,0.1826086956521739,0.0,0.0,0.0,0.0,0.9561643835616438,358
0.0,0.12173913043478261,0.0,0.0,0.02178649237472767,0.009316770186335404,0.4904109589041096,58
0.5,0.808695652173913,0.5,0.0,0.0,0.02173913043478261,0.06301369863013699,1306
0.0,0.3739130434782609,0.0,0.21428571428571427,0.008714596949891068,0.0,0.0,75
0.0,0.17391304347826086,0.5,0.21428571428571427,0.02178649237472767,0.0,0.23013698630136986,125
0.25,0.391304347826087,0.0,0.0,0.08278867102396514,0.0031055900621118036,0.9945205479452055,60
0.0,0.16521739130434782,0.0,1.0,0.006535947712418302,0.018633540372670804,0.9068493150684932,45
0.5,0.3130434782608696,0.0,0.4285714285714286,0.008714596949891068,0.13043478260869565,0.8712328767123287,99
0.0,0.12173913043478261,0.0,0.0,0.008714596949891068,0.0031055900621118036,0.4383561643835616,59
0.25,0.45217391304347826,0.5,0.0,0.004357298474945534,0.015527950310559004,0.9342465753424658,299
0.0,0.16521739130434782,0.0,0.0,0.1459694989106754,0.031055900621118012,0.8410958904109589,55
0.5,0.6,0.5,0.07142857142857142,0.006535947712418302,1.0,0.9589041095890412,227
0.0,0.12173913043478261,0.5,0.07142857142857142,0.0,0.0,0.9808219178082191,350
0.25,0.4608695652173913,0.0,0.0,0.0,0.04037267080745341,0.9726027397260274,165
0.0,0.16521739130434782,0.0,0.07142857142857142,0.028322440087145972,0.0031055900621118036,0.44931506849315067,81
0.5,0.3130434782608696,1.0,0.0,0.06318082788671024,0.006211180124223604,0.6164383561643836,75
0.0,0.12173913043478261,0.0,0.2857142857142857,0.04139433551198257,0.006211180124223604,0.3835616438356164,71
0.25,0.3826086956521739,0.0,0.07142857142857142,0.006535947712418302,0.0,0.947945205479452,50
0.0,0.16521739130434782,0.0,0.07142857142857142,0.06753812636165578,0.0,0.9808219178082191,100
0.0,0.26956521739130435,0.0,0.0,0.01525054466230937,0.009316770186335404,0.0,45
0.25,0.45217391304347826,0.0,0.0,0.19607843137254904,0.012422360248447204,0.7479452054794521,35
0.25,0.34782608695652173,0.5,0.0,0.010893246187363835,0.0,0.0,220
0.0,0.12173913043478261,0.0,0.0,0.008714596949891068,0.0,0.4547945205479452,48
0.5,0.6,0.5,0.07142857142857142,0.02178649237472767,1.0,0.9561643835616438,229
0.5,0.6,0.5,0.07142857142857142,0.026143790849673207,1.0,0.9780821917808219,230
0.5,0.1826086956521739,0.5,0.0,0.028322440087145972,0.0,0.1780821917808219,365
0.5,0.1565217391304348,0.0,0.0,0.03921568627450981,0.0031055900621118036,0.24657534246575344,88
0.0,0.9652173913043478,1.0,0.5714285714285714,0.002178649237472767,0.02173913043478261,0.0,18
0.0,0.12173913043478261,0.0,0.21428571428571427,0.0,0.006211180124223604,0.40821917808219177,65
0.0,0.16521739130434782,0.0,0.07142857142857142,0.12200435729847496,0.006211180124223604,0.18082191780821918,69
0.25,0.391304347826087,0.0,0.0,0.2178649237472767,0.009316770186335404,0.20821917808219179,60
0.5,0.11304347826086956,0.0,0.14285714285714285,0.006535947712418302,0.012422360248447204,0.021917808219178082,95
0.5,0.5043478260869565,0.0,0.14285714285714285,0.30718954248366015,0.0,0.6191780821917808,125
0.5,0.5043478260869565,0.0,0.0,0.0,0.031055900621118012,0.9205479452054794,100
0.0,0.12173913043478261,0.0,0.0,0.5533769063180829,0.0,0.6082191780821918,90
0.5,0.6,0.5,0.07142857142857142,0.01525054466230937,1.0,0.8383561643835616,235
0.0,0.08695652173913043,0.0,0.14285714285714285,0.017429193899782137,0.07142857142857142,0.1643835616438356,349
0.0,0.12173913043478261,1.0,0.0,0.22875816993464054,0.006211180124223604,0.22465753424657534,25
0.25,0.4608695652173913,0.5,0.07142857142857142,0.050108932461873645,0.006211180124223604,0.0273972602739726,128
0.5,0.6,0.5,0.07142857142857142,0.01525054466230937,1.0,0.8054794520547945,503
0.25,0.391304347826087,0.0,0.07142857142857142,0.026143790849673207,0.006211180124223604,0.0958904109589041,200
0.5,0.6,0.5,0.07142857142857142,0.017429193899782137,1.0,0.9342465753424658,194
0.5,0.6,0.5,0.07142857142857142,0.02396514161220044,1.0,0.8136986301369863,454
0.5,0.052173913043478265,0.5,0.0,0.22657952069716777,0.0,0.6767123287671233,121
0.0,0.026086956521739132,1.0,0.07142857142857142,0.008714596949891068,0.0,0.0,41
0.25,0.391304347826087,0.0,0.0,0.02178649237472767,0.0031055900621118036,0.3452054794520548,75
0.25,0.591304347826087,1.0,0.07142857142857142,0.002178649237472767,0.009316770186335404,0.947945205479452,25
0.0,0.13043478260869565,0.0,0.0,0.026143790849673207,0.006211180124223604,0.1589041095890411,55
0.0,0.10434782608695653,0.5,0.21428571428571427,0.010893246187363835,0.012422360248447204,0.1780821917808219,399
0.25,0.391304347826087,0.0,0.0,0.054466230936819175,0.0,0.12602739726027398,49
1.0,0.8956521739130435,1.0,0.0,0.02178649237472767,0.009316770186335404,0.9616438356164384,28
0.0,0.12173913043478261,0.0,0.0,0.0,0.06521739130434782,1.0,50
0.25,0.6956521739130435,0.0,1.0,0.20043572984749458,0.0,0.9753424657534246,50
0.0,0.2,0.5,0.14285714285714285,0.14379084967320263,0.0,1.0,99
0.5,0.6,0.5,0.07142857142857142,0.01525054466230937,1.0,0.9260273972602739,203
0.0,0.017391304347826087,0.5,0.0,0.010893246187363835,0.018633540372670804,1.0,4500
0.5,0.1826086956521739,0.0,0.07142857142857142,0.0,0.018633540372670804,0.5835616438356165,233
0.5,0.052173913043478265,0.0,0.07142857142857142,0.004357298474945534,0.012422360248447204,1.0,69
0.0,0.10434782608695653,0.0,0.0,0.159041394335512,0.015527950310559004,0.09041095890410959,39
0.25,0.45217391304347826,0.0,0.0,0.019607843137254905,0.015527950310559004,0.9863013698630138,99
0.5,0.1826086956521739,0.5,0.14285714285714285,0.002178649237472767,0.009316770186335404,0.9397260273972603,419
0.0,0.16521739130434782,0.0,0.0,0.06318082788671024,0.0031055900621118036,0.7890410958904109,118
0.0,0.16521739130434782,0.0,1.0,0.0,0.027950310559006212,0.0,35
0.0,0.40869565217391307,0.0,0.0,0.002178649237472767,0.009316770186335404,0.9972602739726028,160
0.75,0.06086956521739131,0.0,0.07142857142857142,0.42047930283224405,0.0031055900621118036,0.9863013698630138,36
0.75,0.6695652173913044,1.0,0.0,0.0,0.006211180124223604,0.005479452054794521,29
0.0,0.40869565217391307,0.0,0.0,0.03050108932461874,0.037267080745341616,0.9945205479452055,119
0.0,0.09565217391304348,0.0,0.14285714285714285,0.008714596949891068,0.0,0.0,110
0.25,0.34782608695652173,0.0,0.0,0.12200435729847496,0.0,0.24383561643835616,35
0.0,0.16521739130434782,0.0,0.0,0.35294117647058826,0.0,0.4438356164383562,35
0.5,0.6,0.5,0.07142857142857142,0.004357298474945534,1.0,0.873972602739726,230
0.5,0.3130434782608696,0.0,0.4285714285714286,0.010893246187363835,0.13043478260869565,0.8712328767123287,156
0.25,0.48695652173913045,0.5,0.2857142857142857,0.0,0.0,0.0,150
0.25,0.5565217391304348,0.0,0.0,0.16122004357298478,0.0,0.2410958904109589,78
0.25,0.48695652173913045,0.0,0.0,0.03050108932461874,0.006211180124223604,0.8575342465753425,70
0.0,0.16521739130434782,0.0,0.07142857142857142,0.050108932461873645,0.0,0.0,50
0.5,0.9304347826086956,0.5,0.07142857142857142,0.017429193899782137,1.0,0.2493150684931507,262
0.0,0.08695652173913043,1.0,0.0,0.0,0.08695652173913043,0.4931506849315069,119
0.0,0.0,0.0,0.0,0.2069716775599129,0.018633540372670804,0.4054794520547945,42
1.0,0.8434782608695652,0.0,0.2857142857142857,0.0,0.0,1.0,65
0.5,0.1826086956521739,0.5,0.07142857142857142,0.026143790849673207,0.02484472049689441,0.8328767123287671,240
0.25,0.2956521739130435,0.0,0.0,0.2309368191721133,0.009316770186335404,0.38904109589041097,30
0.5,0.3391304347826087,0.0,0.14285714285714285,0.07843137254901962,0.0,0.9561643835616438,59
0.0,0.16521739130434782,1.0,0.14285714285714285,0.03050108932461874,0.09006211180124223,1.0,38
0.0,0.12173913043478261,0.0,0.07142857142857142,0.008714596949891068,0.11801242236024845,0.6082191780821918,47
0.0,0.40869565217391307,0.0,0.0,0.04139433551198257,0.037267080745341616,0.9726027397260274,119
1.0,0.7130434782608696,0.0,0.14285714285714285,0.0,0.009316770186335404,0.4657534246575343,39
0.25,0.391304347826087,0.0,0.0,0.0,0.0,0.06301369863013699,50
0.0,0.12173913043478261,0.0,0.21428571428571427,0.0,0.0,0.7506849315068493,195
0.5,0.052173913043478265,0.0,0.0,0.04793028322440088,0.0031055900621118036,0.12328767123287672,99
0.25,0.9391304347826087,0.0,0.0,0.06318082788671024,0.006211180124223604,0.4465753424657534,75
0.5,0.1826086956521739,0.0,0.14285714285714285,0.017429193899782137,0.02173913043478261,1.0,599
0.25,0.2956521739130435,0.5,0.07142857142857142,0.289760348583878,0.0,0.29315068493150687,78
0.25,0.391304347826087,0.0,0.0,0.14379084967320263,0.009316770186335404,0.18356164383561643,60
0.0,0.08695652173913043,1.0,0.0,0.06971677559912855,0.0,0.947945205479452,38
0.5,0.6,0.5,0.07142857142857142,0.013071895424836603,1.0,0.8136986301369863,230
0.5,0.4,0.5,0.6428571428571428,0.008714596949891068,0.006211180124223604,0.42191780821917807,200
0.5,0.6,0.0,0.07142857142857142,0.004357298474945534,1.0,0.9534246575342465,264
0.0,0.26956521739130435,0.0,0.0,0.010893246187363835,0.009316770186335404,0.0,40
0.5,0.5043478260869565,0.0,0.0,0.1786492374727669,0.012422360248447204,0.8191780821917808,199
0.5,0.1391304347826087,0.5,0.14285714285714285,0.0,0.0,0.8054794520547945,200
0.25,0.5565217391304348,0.0,0.0,0.02396514161220044,0.009316770186335404,0.873972602739726,90
0.75,0.8347826086956522,1.0,0.07142857142857142,0.0,0.006211180124223604,0.10136986301369863,75
0.5,0.1826086956521739,0.0,0.14285714285714285,0.01525054466230937,0.02173913043478261,1.0,499
0.25,0.8521739130434782,0.5,0.07142857142857142,0.032679738562091505,0.0,0.9232876712328767,98
0.5,0.3391304347826087,0.0,1.0,0.0,0.07142857142857142,0.5041095890410959,91
0.5,0.052173913043478265,0.0,0.0,0.002178649237472767,0.0,0.6684931506849315,209
0.0,0.6521739130434783,0.0,0.21428571428571427,0.004357298474945534,0.0031055900621118036,0.0,39
0.0,0.17391304347826086,0.0,0.14285714285714285,0.0,0.0,0.0,98
0.25,0.391304347826087,0.0,0.0,0.0,0.0031055900621118036,0.16986301369863013,55
0.5,0.6,0.5,0.07142857142857142,0.010893246187363835,1.0,0.7780821917808219,241
0.5,0.1826086956521739,0.5,0.0,0.0,0.009316770186335404,0.0,275
0.5,0.3391304347826087,0.0,1.0,0.0,0.07142857142857142,0.5068493150684932,73
0.5,0.6,0.5,0.0,0.0,0.009316770186335404,0.8904109589041096,309
0.25,0.21739130434782608,1.0,0.07142857142857142,0.04357298474945534,0.0,0.6301369863013698,40
0.0,0.24347826086956523,0.0,0.14285714285714285,0.02178649237472767,0.006211180124223604,0.9342465753424658,80
0.5,0.6,0.0,0.07142857142857142,0.028322440087145972,1.0,0.9643835616438357,200
0.0,0.017391304347826087,1.0,0.0,0.008714596949891068,0.0031055900621118036,0.9424657534246575,37
0.25,0.4608695652173913,0.0,0.07142857142857142,0.03703703703703704,0.006211180124223604,0.0,66
0.5,0.5043478260869565,0.0,0.0,0.004357298474945534,0.031055900621118012,0.9561643835616438,100
0.0,0.16521739130434782,0.0,0.0,0.006535947712418302,0.006211180124223604,0.3726027397260274,130
0.25,0.391304347826087,0.0,0.07142857142857142,0.054466230936819175,0.006211180124223604,0.038356164383561646,60
0.5,0.052173913043478265,0.0,0.14285714285714285,0.02396514161220044,0.006211180124223604,0.0027397260273972603,55
0.5,0.3130434782608696,0.0,0.0,0.38779956427015255,0.0031055900621118036,0.4,70
0.25,0.5565217391304348,0.0,0.0,0.054466230936819175,0.012422360248447204,0.9205479452054794,60
0.25,0.5565217391304348,0.0,0.0,0.0,0.02173913043478261,1.0,89
0.0,0.16521739130434782,0.0,0.07142857142857142,0.0,0.0031055900621118036,0.410958904109589,81
0.0,0.20869565217391306,0.0,0.0,0.04357298474945534,0.0,0.16986301369863013,50
0.25,0.45217391304347826,0.0,0.0,0.0,0.009316770186335404,0.8794520547945206,89
0.0,0.017391304347826087,0.0,0.0,0.017429193899782137,0.018633540372670804,1.0,179
0.0,0.16521739130434782,0.0,0.0,0.30936819172113295,0.031055900621118012,0.8794520547945206,60
0.5,0.6,0.5,0.07142857142857142,0.008714596949891068,1.0,0.9123287671232877,221
0.0,0.08695652173913043,0.0,0.0,0.07843137254901962,0.0,0.4931506849315069,60
0.25,0.391304347826087,0.0,0.0,0.056644880174291944,0.0,0.12602739726027398,60
0.5,0.052173913043478265,0.5,0.21428571428571427,0.006535947712418302,0.006211180124223604,0.7698630136986302,150
0.5,0.1826086956521739,0.5,0.0,0.0,0.009316770186335404,0.0,310
0.5,0.6,0.5,0.07142857142857142,0.010893246187363835,1.0,0.9561643835616438,228
0.5,0.1826086956521739,0.5,0.14285714285714285,0.006535947712418302,0.13664596273291924,0.44931506849315067,699
0.5,0.3130434782608696,0.0,0.0,0.002178649237472767,0.07763975155279502,1.0,199
0.5,0.5217391304347826,0.0,0.0,0.004357298474945534,0.009316770186335404,0.0,109
0.5,0.1565217391304348,0.5,0.0,0.0,0.0,0.9260273972602739,235
0.0,0.20869565217391306,0.0,0.4285714285714286,0.008714596949891068,0.02484472049689441,0.7123287671232876,35
0.0,0.08695652173913043,0.5,0.14285714285714285,0.056644880174291944,0.02484472049689441,0.18904109589041096,189
0.5,0.3391304347826087,1.0,0.9285714285714286,0.0,0.07142857142857142,0.936986301369863,32
0.25,0.48695652173913045,0.0,0.0,0.004357298474945534,0.0,0.3780821917808219,109
0.5,0.30434782608695654,0.0,0.0,0.008714596949891068,0.04658385093167701,0.9753424657534246,219
0.5,0.5826086956521739,0.0,0.0,0.019607843137254905,0.0,0.0821917808219178,99
0.0,0.26956521739130435,0.0,0.0,0.006535947712418302,0.006211180124223604,0.9780821917808219,45
0.25,0.391304347826087,0.5,0.07142857142857142,0.08496732026143791,0.006211180124223604,0.16712328767123288,159
1.0,0.8956521739130435,1.0,0.0,0.0,0.009316770186335404,0.24383561643835616,60
